,A,B,C,D,E,F,G,H,J,K
4.0,11072,11066,11066,11067,10966,10910,9909,11065,11019,10849
10.0,11359,11353,11353,11354,11248,10848,10121,11352,10982,11128
17.0,10496,10490,10490,10491,11207,11114,10370,10490,11255,11165
