,A,B,C,D,E,F,G,H
9.0,14616,14761,15734,14626,14435,15208,14394,14599
19.0,15297,15351,16242,14965,15040,15874,15321,15079
29.0,15389,15530,16746,15565,15383,16240,15749,15577
