,1,2,3,4,5,6,7,8
6.0,7915782,6375351,6275224,8125107,7828482,6296802,6115615,7672506
16.0,8325510,6714795,6600300,8363076,8189322,6625065,6435461,8050806
25.0,8578098,6859822,6935254,8649102,8459370,6743789,6707020,8296410
